id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
486,16519,,4527.06,Cerrado,fecha_siniestro_invalida
488,7922,2025-08-05,,Abierto,monto_siniestro_invalido
489,6169,,10359.49,Cerrado,fecha_siniestro_invalida
490,9596,,-6745.26,,"fecha_siniestro_invalida,estado_vacio"
491,10798,,11866.01,Cerrado,fecha_siniestro_invalida
493,12637,2025-01-24,13.81468,,estado_vacio
495,3898,,12.25539,,"fecha_siniestro_invalida,estado_vacio"
496,9321,,59785.0,Abierto,fecha_siniestro_invalida
497,17866,,5018.42,,"fecha_siniestro_invalida,estado_vacio"
498,16934,,6.66581,,"fecha_siniestro_invalida,estado_vacio"
500,24173,,6.63352,Rechazado,fecha_siniestro_invalida
501,1935,,9456.55,Abierto,fecha_siniestro_invalida
503,13990,,4.63432,Cerrado,fecha_siniestro_invalida
504,12911,,12735.57,Abierto,fecha_siniestro_invalida
505,9535,,13.92133,Rechazado,fecha_siniestro_invalida
506,23610,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
507,14126,,7410.93,,"fecha_siniestro_invalida,estado_vacio"
508,11505,,4336.27,,"fecha_siniestro_invalida,estado_vacio"
509,9632,,11512.22,,"fecha_siniestro_invalida,estado_vacio"
510,24704,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
511,9290,,2170.06,,"fecha_siniestro_invalida,estado_vacio"
512,25808,,1956.2,Abierto,fecha_siniestro_invalida
513,19811,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
514,749,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
515,7931,,7142.51,Abierto,fecha_siniestro_invalida
516,18551,2025-03-01,3577.31,,estado_vacio
517,19123,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
518,5192,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
519,2775,,11906.59,Abierto,fecha_siniestro_invalida
520,17065,,8.46437,Abierto,fecha_siniestro_invalida
521,2027,,2008.92,Abierto,fecha_siniestro_invalida
522,8459,,5956.22,Abierto,fecha_siniestro_invalida
524,3266,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
525,9683,,4540.67,Cerrado,fecha_siniestro_invalida
526,6685,,96571.0,Cerrado,fecha_siniestro_invalida
527,17205,,12224.81,Cerrado,fecha_siniestro_invalida
528,21844,,1897.7,,"fecha_siniestro_invalida,estado_vacio"
529,1551,,12.58402,Cerrado,fecha_siniestro_invalida
531,16681,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
532,13554,,10.45723,Rechazado,fecha_siniestro_invalida
533,1400,,778.9,Abierto,fecha_siniestro_invalida
534,13893,,2203.47,Abierto,fecha_siniestro_invalida
535,17558,,77573.0,Cerrado,fecha_siniestro_invalida
536,1687,,8216.35,Abierto,fecha_siniestro_invalida
537,10763,,6960.69,Cerrado,fecha_siniestro_invalida
539,15629,,62903.0,Abierto,fecha_siniestro_invalida
540,24874,,6239.3,Rechazado,fecha_siniestro_invalida
541,17082,,12640.91,,"fecha_siniestro_invalida,estado_vacio"
542,13402,2025-02-07,6580.87,,estado_vacio
543,22193,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
544,13123,,8.41973,Abierto,fecha_siniestro_invalida
545,14630,,965.14,Cerrado,fecha_siniestro_invalida
546,2269,,6320.76,Cerrado,fecha_siniestro_invalida
547,18971,,13821.43,Abierto,fecha_siniestro_invalida
548,320,,6.63652,,"fecha_siniestro_invalida,estado_vacio"
549,10771,,-9024.61,Abierto,fecha_siniestro_invalida
550,25667,,3.598,Abierto,fecha_siniestro_invalida
551,21438,,5836.89,Abierto,fecha_siniestro_invalida
552,2165,,11024.33,Cerrado,fecha_siniestro_invalida
553,21888,,3112.17,Cerrado,fecha_siniestro_invalida
554,25784,2025-05-10,,Cerrado,monto_siniestro_invalido
556,6947,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
557,6868,,5.32591,Cerrado,fecha_siniestro_invalida
558,21780,,10.75361,Cerrado,fecha_siniestro_invalida
559,24920,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
560,3151,,-1744.2,Abierto,fecha_siniestro_invalida
561,8177,,3376.64,Cerrado,fecha_siniestro_invalida
562,15715,,4.47951,Cerrado,fecha_siniestro_invalida
564,21307,,11816.47,Rechazado,fecha_siniestro_invalida
565,19612,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
566,7229,,8102.59,Rechazado,fecha_siniestro_invalida
567,21236,,542.33,,"fecha_siniestro_invalida,estado_vacio"
568,7634,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
569,13976,2025-12-08,11416.44,,estado_vacio
570,25508,,9919.76,Cerrado,fecha_siniestro_invalida
571,354,,11.6243,Rechazado,fecha_siniestro_invalida
573,5994,,8.06422,Cerrado,fecha_siniestro_invalida
574,21648,2025-06-23,,Cerrado,monto_siniestro_invalido
575,17032,,6.00623,Cerrado,fecha_siniestro_invalida
576,20005,,3.66061,Abierto,fecha_siniestro_invalida
577,9416,,7281.78,Abierto,fecha_siniestro_invalida
580,21031,,14.72612,Abierto,fecha_siniestro_invalida
581,17730,,6180.21,,"fecha_siniestro_invalida,estado_vacio"
583,15892,,9.32333,Rechazado,fecha_siniestro_invalida
584,7265,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
585,2185,,14.34709,Cerrado,fecha_siniestro_invalida
586,5064,,3427.67,Cerrado,fecha_siniestro_invalida
587,22918,,2427.43,,"fecha_siniestro_invalida,estado_vacio"
588,9780,,12340.44,Abierto,fecha_siniestro_invalida
589,23761,,1722.65,Cerrado,fecha_siniestro_invalida
590,1390,,5100.16,Cerrado,fecha_siniestro_invalida
591,24753,,9.24395,Abierto,fecha_siniestro_invalida
592,11961,,8976.92,,"fecha_siniestro_invalida,estado_vacio"
593,25605,,6324.53,,"fecha_siniestro_invalida,estado_vacio"
594,24598,,2947.86,Rechazado,fecha_siniestro_invalida
595,16802,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
596,20730,,-13047.91,Abierto,fecha_siniestro_invalida
597,22326,,11586.97,,"fecha_siniestro_invalida,estado_vacio"
598,15220,,263.87,Rechazado,fecha_siniestro_invalida
599,20491,,567.78,Cerrado,fecha_siniestro_invalida
600,25582,,13159.89,,"fecha_siniestro_invalida,estado_vacio"
601,12091,2025-03-02,,Abierto,monto_siniestro_invalido
602,11450,2025-07-10,5353.0,,estado_vacio
603,17985,,14180.71,Abierto,fecha_siniestro_invalida
604,1034,,7672.14,,"fecha_siniestro_invalida,estado_vacio"
605,24391,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
606,9853,2025-08-13,13270.26,,estado_vacio
607,7941,,2490.28,,"fecha_siniestro_invalida,estado_vacio"
608,24323,,5670.57,Abierto,fecha_siniestro_invalida
609,13678,,5395.55,Abierto,fecha_siniestro_invalida
610,22850,,11563.14,Abierto,fecha_siniestro_invalida
611,17162,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
612,3316,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
613,22432,,11453.7,Abierto,fecha_siniestro_invalida
615,11298,,9282.91,Rechazado,fecha_siniestro_invalida
616,6056,,5153.3,Abierto,fecha_siniestro_invalida
617,17670,2025-02-03,,Rechazado,monto_siniestro_invalido
618,1023,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
619,3397,,10501.36,Abierto,fecha_siniestro_invalida
621,2841,,5695.4,,"fecha_siniestro_invalida,estado_vacio"
622,1623,,8.78283,,"fecha_siniestro_invalida,estado_vacio"
623,10760,,14910.95,,"fecha_siniestro_invalida,estado_vacio"
624,11022,,13.43662,Cerrado,fecha_siniestro_invalida
625,24203,2025-06-21,,Rechazado,monto_siniestro_invalido
626,22538,,4677.56,Abierto,fecha_siniestro_invalida
627,471,,6150.14,Rechazado,fecha_siniestro_invalida
628,23681,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
629,9818,2025-11-08,,Abierto,monto_siniestro_invalido
630,1708,2026-02-13,11.48629,,estado_vacio
631,3214,,14084.12,Rechazado,fecha_siniestro_invalida
632,14193,2025-08-21,2506.71,,estado_vacio
633,5243,,1215.3,Rechazado,fecha_siniestro_invalida
634,18267,,6524.1,,"fecha_siniestro_invalida,estado_vacio"
635,13335,,2689.49,Cerrado,fecha_siniestro_invalida
636,22410,2025-02-21,,,"monto_siniestro_invalido,estado_vacio"
637,22494,,8852.96,Abierto,fecha_siniestro_invalida
638,19539,,10177.49,Abierto,fecha_siniestro_invalida
639,10248,,1516.11,,"fecha_siniestro_invalida,estado_vacio"
640,13475,,12.93319,Abierto,fecha_siniestro_invalida
641,21496,,8941.22,Abierto,fecha_siniestro_invalida
643,4604,,13596.15,Cerrado,fecha_siniestro_invalida
644,21088,,5253.85,,"fecha_siniestro_invalida,estado_vacio"
645,11915,,8814.08,Cerrado,fecha_siniestro_invalida
646,4770,,5803.73,Abierto,fecha_siniestro_invalida
647,22110,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
648,4252,,7.22664,Abierto,fecha_siniestro_invalida
649,12061,,8161.32,Abierto,fecha_siniestro_invalida
650,24671,,6124.17,Rechazado,fecha_siniestro_invalida
651,16433,,10165.98,,"fecha_siniestro_invalida,estado_vacio"
652,8973,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
653,8325,,3436.47,,"fecha_siniestro_invalida,estado_vacio"
654,19098,2025-01-28,11940.83,,estado_vacio
656,7208,2025-11-03,10346.31,,estado_vacio
657,23993,,12774.15,Cerrado,fecha_siniestro_invalida
658,9973,,7195.36,Rechazado,fecha_siniestro_invalida
659,8391,,8.12814,Cerrado,fecha_siniestro_invalida
660,24254,,4004.38,Cerrado,fecha_siniestro_invalida
661,6981,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
662,15605,2025-12-16,,Abierto,monto_siniestro_invalido
663,15104,,13252.17,,"fecha_siniestro_invalida,estado_vacio"
664,5731,,5577.51,,"fecha_siniestro_invalida,estado_vacio"
665,21165,,9060.55,Cerrado,fecha_siniestro_invalida
666,10515,,1415.47,,"fecha_siniestro_invalida,estado_vacio"
667,22850,,14.33309,Rechazado,fecha_siniestro_invalida
668,12401,2025-04-01,,Rechazado,monto_siniestro_invalido
669,17465,,1905.81,Abierto,fecha_siniestro_invalida
671,9678,,3157.22,,"fecha_siniestro_invalida,estado_vacio"
672,18183,,14404.32,,"fecha_siniestro_invalida,estado_vacio"
673,12793,,7026.08,Cerrado,fecha_siniestro_invalida
674,9099,,5490.56,Abierto,fecha_siniestro_invalida
675,4118,,11.46898,,"fecha_siniestro_invalida,estado_vacio"
676,25652,,4329.18,,"fecha_siniestro_invalida,estado_vacio"
677,19888,,8543.66,Abierto,fecha_siniestro_invalida
678,24681,,1097.13,Rechazado,fecha_siniestro_invalida
679,777,2025-01-27,5565.28,,estado_vacio
681,6234,2025-10-15,,,"monto_siniestro_invalido,estado_vacio"
682,23566,,13.62041,Rechazado,fecha_siniestro_invalida
683,23539,,10505.35,Cerrado,fecha_siniestro_invalida
684,13740,,13370.29,Cerrado,fecha_siniestro_invalida
685,8447,,5431.73,Cerrado,fecha_siniestro_invalida
686,20908,,7.23655,,"fecha_siniestro_invalida,estado_vacio"
687,15875,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
688,9946,,10.89334,,"fecha_siniestro_invalida,estado_vacio"
689,10280,,10161.02,Cerrado,fecha_siniestro_invalida
690,679,,14161.93,Abierto,fecha_siniestro_invalida
691,12163,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
693,239,,2.5875,Cerrado,fecha_siniestro_invalida
694,16051,,2151.57,Rechazado,fecha_siniestro_invalida
695,21466,2025-11-28,3.20199,,estado_vacio
696,7945,,7898.62,,"fecha_siniestro_invalida,estado_vacio"
697,8619,,11461.41,Abierto,fecha_siniestro_invalida
698,18567,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
699,24920,,2235.03,Rechazado,fecha_siniestro_invalida
700,19484,2025-03-01,5388.51,,estado_vacio
701,10012,,5662.35,,"fecha_siniestro_invalida,estado_vacio"
702,2873,,5.17961,Cerrado,fecha_siniestro_invalida
703,6331,2025-02-10,2355.04,,estado_vacio
704,13263,2025-11-17,,Cerrado,monto_siniestro_invalido
706,2757,,13278.87,Cerrado,fecha_siniestro_invalida
707,24991,,7549.29,Abierto,fecha_siniestro_invalida
708,25560,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
709,16266,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
710,24697,,10893.55,,"fecha_siniestro_invalida,estado_vacio"
711,24433,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
712,24680,,13399.7,Cerrado,fecha_siniestro_invalida
715,23754,,10.14118,Abierto,fecha_siniestro_invalida
716,12752,2025-09-16,118.87,,estado_vacio
717,17888,2025-06-29,,,"monto_siniestro_invalido,estado_vacio"
718,7795,,12.1694,Abierto,fecha_siniestro_invalida
720,24674,,1668.36,Abierto,fecha_siniestro_invalida
721,21605,,10947.61,Cerrado,fecha_siniestro_invalida
722,17682,,10999.55,Abierto,fecha_siniestro_invalida
723,24857,,508.97,Cerrado,fecha_siniestro_invalida
724,23742,,8822.98,Cerrado,fecha_siniestro_invalida
725,9321,,7.24432,,"fecha_siniestro_invalida,estado_vacio"
726,20483,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
727,25607,,9.08417,Abierto,fecha_siniestro_invalida
728,19693,,2934.75,,"fecha_siniestro_invalida,estado_vacio"
729,4497,,336.98,Abierto,fecha_siniestro_invalida
730,16114,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
732,20771,,3214.48,Abierto,fecha_siniestro_invalida
734,906,,3.32844,,"fecha_siniestro_invalida,estado_vacio"
735,10034,,325.07,,"fecha_siniestro_invalida,estado_vacio"
737,8626,,8378.93,Cerrado,fecha_siniestro_invalida
738,21149,,12608.36,,"fecha_siniestro_invalida,estado_vacio"
739,25838,,6691.62,Cerrado,fecha_siniestro_invalida
740,10643,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
741,22401,,5135.94,,"fecha_siniestro_invalida,estado_vacio"
742,6027,,8073.42,,"fecha_siniestro_invalida,estado_vacio"
743,17172,,3761.89,,"fecha_siniestro_invalida,estado_vacio"
744,8360,,2.02077,Abierto,fecha_siniestro_invalida
745,22996,,1381.36,Cerrado,fecha_siniestro_invalida
746,10464,2025-02-09,,Cerrado,monto_siniestro_invalido
748,20797,,5210.91,Abierto,fecha_siniestro_invalida
749,14183,,8218.95,Cerrado,fecha_siniestro_invalida
750,7697,,5.38056,Abierto,fecha_siniestro_invalida
751,19485,,11.16995,,"fecha_siniestro_invalida,estado_vacio"
752,3750,2025-10-01,12176.52,,estado_vacio
753,1456,,3016.99,Cerrado,fecha_siniestro_invalida
754,6917,,14564.02,,"fecha_siniestro_invalida,estado_vacio"
755,11416,,4159.67,Abierto,fecha_siniestro_invalida
756,14767,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
757,19194,,2954.35,Cerrado,fecha_siniestro_invalida
758,20407,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
759,8302,2025-09-19,3052.94,,estado_vacio
760,20684,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
762,18894,,11117.21,,"fecha_siniestro_invalida,estado_vacio"
763,21471,,7154.89,,"fecha_siniestro_invalida,estado_vacio"
765,23282,,1172.2,,"fecha_siniestro_invalida,estado_vacio"
766,11542,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
767,6334,,12486.42,Abierto,fecha_siniestro_invalida
768,17775,,6684.29,Cerrado,fecha_siniestro_invalida
769,14602,,3895.18,Abierto,fecha_siniestro_invalida
770,13566,,9355.26,Abierto,fecha_siniestro_invalida
771,25633,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
772,12625,,11.63718,Cerrado,fecha_siniestro_invalida
773,20762,,7728.89,,"fecha_siniestro_invalida,estado_vacio"
774,12939,,11202.95,Cerrado,fecha_siniestro_invalida
775,13123,,3021.45,Rechazado,fecha_siniestro_invalida
776,21701,,14.77214,Rechazado,fecha_siniestro_invalida
777,25653,,13048.69,,"fecha_siniestro_invalida,estado_vacio"
778,466,,14257.82,,"fecha_siniestro_invalida,estado_vacio"
779,6799,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
780,11745,,9907.16,Abierto,fecha_siniestro_invalida
781,3134,,11122.43,Cerrado,fecha_siniestro_invalida
782,6674,,4364.59,Abierto,fecha_siniestro_invalida
783,16516,,7.25318,,"fecha_siniestro_invalida,estado_vacio"
784,8863,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
785,13180,,8136.02,,"fecha_siniestro_invalida,estado_vacio"
786,19362,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
788,19721,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
789,24449,,12.583,Cerrado,fecha_siniestro_invalida
790,9179,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
791,786,2025-11-14,11.95655,,estado_vacio
792,19152,,8222.52,,"fecha_siniestro_invalida,estado_vacio"
793,9967,,6.94375,,"fecha_siniestro_invalida,estado_vacio"
796,16905,,13179.02,Abierto,fecha_siniestro_invalida
797,17041,,11.72806,Cerrado,fecha_siniestro_invalida
799,11920,,8440.96,Abierto,fecha_siniestro_invalida
800,1975,,8.29232,Abierto,fecha_siniestro_invalida
802,6531,,14323.7,Cerrado,fecha_siniestro_invalida
803,13409,,13826.32,Abierto,fecha_siniestro_invalida
804,5193,,767.61,Abierto,fecha_siniestro_invalida
806,23617,,10.17482,,"fecha_siniestro_invalida,estado_vacio"
808,8362,,14.55374,,"fecha_siniestro_invalida,estado_vacio"
809,3561,,4.36429,Abierto,fecha_siniestro_invalida
810,11163,,6044.37,Abierto,fecha_siniestro_invalida
811,22989,,14.49211,Cerrado,fecha_siniestro_invalida
812,7450,,7610.44,Abierto,fecha_siniestro_invalida
813,1969,,5.8586,Abierto,fecha_siniestro_invalida
814,6170,2026-01-07,,,"monto_siniestro_invalido,estado_vacio"
815,9848,,1187.79,Abierto,fecha_siniestro_invalida
816,22324,2025-02-14,10355.24,,estado_vacio
817,5151,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
818,14589,,11864.54,Abierto,fecha_siniestro_invalida
819,5330,,9561.37,Rechazado,fecha_siniestro_invalida
820,24370,,4963.22,Cerrado,fecha_siniestro_invalida
821,17238,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
823,5148,,14.34042,Abierto,fecha_siniestro_invalida
824,18973,,9516.18,Cerrado,fecha_siniestro_invalida
825,22006,,5117.41,,"fecha_siniestro_invalida,estado_vacio"
826,12367,,9.96924,Cerrado,fecha_siniestro_invalida
827,24558,,3709.87,Cerrado,fecha_siniestro_invalida
828,2640,,8.60005,,"fecha_siniestro_invalida,estado_vacio"
829,17197,2025-12-12,6676.28,,estado_vacio
830,11751,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
833,6103,,13.41106,Abierto,fecha_siniestro_invalida
834,4637,2026-02-16,,Abierto,monto_siniestro_invalido
835,16319,,9169.42,,"fecha_siniestro_invalida,estado_vacio"
836,23099,,688.22,Abierto,fecha_siniestro_invalida
837,1687,,1640.78,Cerrado,fecha_siniestro_invalida
838,1618,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
839,5627,2025-05-13,,Abierto,monto_siniestro_invalido
840,12030,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
841,4360,,12.73706,Abierto,fecha_siniestro_invalida
842,19198,,10.78607,Abierto,fecha_siniestro_invalida
843,6564,,13205.44,,"fecha_siniestro_invalida,estado_vacio"
844,5928,,5490.32,Cerrado,fecha_siniestro_invalida
845,13175,,4442.61,Rechazado,fecha_siniestro_invalida
846,16436,,5636.39,Rechazado,fecha_siniestro_invalida
847,20614,,11.04211,,"fecha_siniestro_invalida,estado_vacio"
848,25755,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
849,12309,,6366.94,Abierto,fecha_siniestro_invalida
850,9751,,9186.57,Rechazado,fecha_siniestro_invalida
851,17927,,50154.0,Abierto,fecha_siniestro_invalida
852,12066,,2.2546,Cerrado,fecha_siniestro_invalida
853,19756,,9050.18,Cerrado,fecha_siniestro_invalida
854,7708,2026-02-11,-14084.73,,estado_vacio
855,2289,,1159.96,Rechazado,fecha_siniestro_invalida
856,25525,,10.91567,Abierto,fecha_siniestro_invalida
857,1484,,1471.64,Cerrado,fecha_siniestro_invalida
858,2946,,12490.65,Rechazado,fecha_siniestro_invalida
859,22653,,7300.88,Cerrado,fecha_siniestro_invalida
860,15538,,14296.85,Abierto,fecha_siniestro_invalida
861,12983,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
862,18675,,10.46737,,"fecha_siniestro_invalida,estado_vacio"
863,6005,,13650.52,Cerrado,fecha_siniestro_invalida
864,20430,,13.34256,Cerrado,fecha_siniestro_invalida
865,21386,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
866,18456,,13.51454,Cerrado,fecha_siniestro_invalida
867,3500,,9701.84,Abierto,fecha_siniestro_invalida
868,6666,,853.04,,"fecha_siniestro_invalida,estado_vacio"
869,12599,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
870,15653,,8242.35,Rechazado,fecha_siniestro_invalida
871,20090,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
872,16566,,4539.83,Abierto,fecha_siniestro_invalida
873,15212,,8365.73,Abierto,fecha_siniestro_invalida
874,18047,,10000.73,Rechazado,fecha_siniestro_invalida
875,18074,,13160.02,Cerrado,fecha_siniestro_invalida
876,20967,2025-08-19,1786.91,,estado_vacio
877,7112,,9381.6,,"fecha_siniestro_invalida,estado_vacio"
878,10168,,8.93521,Cerrado,fecha_siniestro_invalida
879,15051,,10473.53,,"fecha_siniestro_invalida,estado_vacio"
880,11799,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
882,15099,,6468.18,Rechazado,fecha_siniestro_invalida
884,2828,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
885,12659,,9.22407,,"fecha_siniestro_invalida,estado_vacio"
886,9085,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
